0.711428571429,0.70375
0.5,0.5
0.5,0.5
0.687857142857,0.67625
0.614285714286,0.60125
0.777857142857,0.77125
0.860714285714,0.845
0.957142857143,0.96
0.955714285714,0.96
0.960714285714,0.96125
0.964285714286,0.96375
0.966428571429,0.965
0.97,0.9675
0.971428571429,0.9675
0.972857142857,0.96875
0.974285714286,0.97
0.977857142857,0.97
0.977857142857,0.97125
0.978571428571,0.97125
0.98,0.9725
0.982142857143,0.97125
0.982142857143,0.97125
0.984285714286,0.9725
0.985,0.97125
0.985714285714,0.97
0.987142857143,0.9725
0.985714285714,0.97375
0.987142857143,0.975
0.987142857143,0.975
0.988571428571,0.97625
0.987857142857,0.97625
0.989285714286,0.97625
0.989285714286,0.97625
0.987857142857,0.97625
0.989285714286,0.97625
0.988571428571,0.97625
0.989285714286,0.975
0.989285714286,0.97375
0.988571428571,0.97375
0.99,0.97375
0.989285714286,0.97375
0.99,0.97375
0.989285714286,0.97375
0.989285714286,0.97375
0.99,0.97375
0.988571428571,0.97375
0.989285714286,0.97375
0.987857142857,0.9725
0.99,0.9725
0.991428571429,0.9725
0.99,0.97375
0.991428571429,0.97375
0.991428571429,0.97375
0.991428571429,0.97375
0.992142857143,0.97375
0.990714285714,0.97375
0.992142857143,0.97375
0.990714285714,0.975
0.992857142857,0.97375
0.992142857143,0.975
0.992142857143,0.975
0.992857142857,0.975
0.991428571429,0.975
0.993571428571,0.975
0.990714285714,0.975
0.994285714286,0.975
0.993571428571,0.975
0.994285714286,0.975
0.993571428571,0.975
0.992857142857,0.975
0.993571428571,0.97625
0.994285714286,0.975
0.994285714286,0.97625
0.995,0.97625
0.994285714286,0.975
0.995714285714,0.975
0.992142857143,0.97375
0.995714285714,0.975
0.992142857143,0.97625
0.995714285714,0.975
0.993571428571,0.97625
0.995,0.975
0.993571428571,0.9775
0.995714285714,0.975
0.996428571429,0.97625
0.996428571429,0.97625
0.994285714286,0.97625
0.995714285714,0.97625
0.994285714286,0.97625
0.995714285714,0.97625
0.996428571429,0.97625
0.995,0.97625
0.996428571429,0.97625
0.996428571429,0.97625
0.993571428571,0.97625
0.995,0.97625
0.995,0.97625
0.996428571429,0.97625
0.995714285714,0.97625
0.995714285714,0.97625
0.995,0.97625
0.995714285714,0.97625
0.995,0.97625
0.995714285714,0.97625
0.996428571429,0.97625
0.995,0.9775
0.998571428571,0.97625
0.997857142857,0.97625
0.998571428571,0.97625
0.997857142857,0.9775
0.998571428571,0.97625
0.996428571429,0.9775
0.998571428571,0.97625
0.999285714286,0.9775
0.999285714286,0.9775
0.996428571429,0.9775
0.997857142857,0.97625
0.998571428571,0.9775
0.998571428571,0.9775
0.999285714286,0.9775
0.997857142857,0.9775
0.999285714286,0.9775
0.999285714286,0.9775
0.996428571429,0.9775
0.997857142857,0.97625
0.998571428571,0.9775
0.999285714286,0.9775
0.997142857143,0.9775
0.999285714286,0.9775
0.999285714286,0.9775
0.998571428571,0.9775
0.998571428571,0.9775
0.999285714286,0.9775
0.996428571429,0.9775
0.997142857143,0.9775
0.997857142857,0.9775
0.999285714286,0.9775
0.997857142857,0.9775
0.999285714286,0.9775
0.999285714286,0.9775
0.995714285714,0.9775
0.996428571429,0.97625
0.997857142857,0.9775
0.999285714286,0.9775
0.997142857143,0.9775
0.999285714286,0.97875
0.999285714286,0.97875
0.999285714286,0.97875
0.997142857143,0.9775
0.999285714286,0.97875
0.999285714286,0.97875
0.998571428571,0.97875
0.997857142857,0.97875
0.998571428571,0.97875
0.997857142857,0.97875
0.998571428571,0.97875
0.998571428571,0.97875
0.997142857143,0.97875
0.997142857143,0.9775
0.996428571429,0.98
0.999285714286,0.97875
0.999285714286,0.97875
0.999285714286,0.97875
0.999285714286,0.97875
1.0,0.97875
1.0,0.97875
